universe,universe_name,symbol,security_id,exchange_segment,instrument_type,company_name,series,source,mapping_status,source_symbol
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,RRKABEL,18566,NSE_EQ,EQUITY,RR Kabel,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,RRKABEL
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,CLEAN,5049,NSE_EQ,EQUITY,Clean Science & Technology,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,CLEAN
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,BEML,395,NSE_EQ,EQUITY,BEML,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,BEML
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,INGERRAND,1597,NSE_EQ,EQUITY,Ingersoll Rand,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,INGERRAND
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,VESUVIUS,3676,NSE_EQ,EQUITY,Vesuvius,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,VESUVIUS
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,HAPPYFORGE,20854,NSE_EQ,EQUITY,Happy Forgings,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,HAPPYFORGE
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,KPIGREEN,5108,NSE_EQ,EQUITY,KPI Green Energy,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,KPIGREEN
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,INTELLECT,5926,NSE_EQ,EQUITY,Intellect Design Arena,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,INTELLECT
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,FDC,4898,NSE_EQ,EQUITY,FDC,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,FDC
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,LGBBROSLTD,18321,NSE_EQ,EQUITY,LG Balakrishnan & Bros,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,LGBBROSLTD
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,SUVENPHAR,,,,,,hemant_super_45 + hemant_good_45 + hemant_good_200,missing_security_id,SUVENPHAR
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,RAILTEL,2431,NSE_EQ,EQUITY,Railtel Corporation of India,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,RAILTEL
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,BIKAJI,11966,NSE_EQ,EQUITY,Bikaji Foods International,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,BIKAJI
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,DHANUKA,24409,NSE_EQ,EQUITY,Dhanuka Agritech,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,DHANUKA
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,TITAGARH,15414,NSE_EQ,EQUITY,Titagarh Rail Systems,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,TITAGARH
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,SATIN,10453,NSE_EQ,EQUITY,Satin Creditcare,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,SATIN
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,NEWGEN,1164,NSE_EQ,EQUITY,Newgen Software Technologies,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,NEWGEN
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,MASFIN,199,NSE_EQ,EQUITY,MAS Financial Services,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,MASFIN
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,MUTHOOTMF,20831,NSE_EQ,EQUITY,Muthoot Microfin,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,MUTHOOTMF
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,ANANDRATHI,7145,NSE_EQ,EQUITY,Anand Rathi Wealth,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,ANANDRATHI
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,KSCL,14972,NSE_EQ,EQUITY,Kaveri Seed Company,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,KSCL
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,GALAXYSURF,1315,NSE_EQ,EQUITY,Galaxy Surfactants,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,GALAXYSURF
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,JYOTICNC,21334,NSE_EQ,EQUITY,Jyoti CNC Automation,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,JYOTICNC
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,GAEL,8828,NSE_EQ,EQUITY,Gujarat Ambuja Exports,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,GAEL
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,POLYMED,25718,NSE_EQ,EQUITY,Poly Medicure,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,POLYMED
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,SHARDAMOTR,10530,NSE_EQ,EQUITY,Sharda Motor,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,SHARDAMOTR
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,TECHNOE,6445,NSE_EQ,EQUITY,Techno Electric & Engineering,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,TECHNOE
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,KFINTECH,13359,NSE_EQ,EQUITY,KFin Technologies,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,KFINTECH
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,VOLTAMP,13577,NSE_EQ,EQUITY,Voltamp Transformers,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,VOLTAMP
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,SURYAROSNI,3375,NSE_EQ,EQUITY,Surya Roshni,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,SURYAROSNI
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,CONCORDBIO,18060,NSE_EQ,EQUITY,Concord Biotech,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,CONCORDBIO
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,HBLENGINE,13966,NSE_EQ,EQUITY,HBL Engineering,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,HBLENGINE
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,TRITURBINE,25584,NSE_EQ,EQUITY,Triveni Turbines,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,TRITURBINE
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,CELLO,19795,NSE_EQ,EQUITY,Cello World,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,CELLO
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,ROUTE,128,NSE_EQ,EQUITY,Route Mobile,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,ROUTE
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,NORTHARC,25426,NSE_EQ,EQUITY,Northern Arc Capital,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,NORTHARC
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,MOIL,20830,NSE_EQ,EQUITY,MOIL,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,MOIL
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,HOMEFIRST,2056,NSE_EQ,EQUITY,Home First Finance Company,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,HOMEFIRST
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,AFFLE,11343,NSE_EQ,EQUITY,Affle 3i,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,AFFLE
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,CMSINFO,7603,NSE_EQ,EQUITY,CMS Info Systems,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,CMSINFO
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,MARKSANS,10579,NSE_EQ,EQUITY,Marksans Pharma,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,MARKSANS
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,GRINDWELL,13560,NSE_EQ,EQUITY,Grindwell Norton,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,GRINDWELL
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,JYOTHYLAB,15146,NSE_EQ,EQUITY,Jyothy Laboratories,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,JYOTHYLAB
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,ELECON,13643,NSE_EQ,EQUITY,Elecon Engineering Company,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,ELECON
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,RITES,3761,NSE_EQ,EQUITY,RITES,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,RITES
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,JWL,20224,NSE_EQ,EQUITY,Jupiter Wagons,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,JWL
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,WSTCSTPAPR,3799,NSE_EQ,EQUITY,West Coast Paper Mills,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,WSTCSTPAPR
